SSID,Signal Strength (dBm),X Position,Y Position
USTH_Guest,-68.0,4.0,35.0
USTH_Student,-81.0,4.0,35.0
USTH_Guest,-77.0,4.0,35.0
ICTLab Guests,-79.0,4.0,35.0
USTH_Guest,-52.0,4.0,35.0
USTH_Guest,-71.0,4.0,35.0
USTH_Office,-61.0,4.0,35.0
USTH_Student,-71.0,4.0,35.0
USTH_Student,-75.0,4.0,35.0
ICTLab Students,-75.0,4.0,35.0
USTH_Guest,-81.0,4.0,35.0
USTH_MGMT,-54.0,4.0,35.0
USTH_Office,-64.0,4.0,35.0
USTH_Office,-72.0,4.0,35.0
USTH_Office,-71.0,4.0,35.0
USTH_Guest,-61.0,4.0,35.0
USTH_MGMT,-71.0,4.0,35.0
USTH_MGMT,-78.0,4.0,35.0
USTH_Office,-52.0,4.0,35.0
USTH_Guest,-58.0,4.0,35.0
USTH_MGMT,-81.0,4.0,35.0
USTH_Guest,-81.0,4.0,35.0
USTH_Student,-65.0,4.0,35.0
USTH_Office 1,-79.0,4.0,35.0
ICTLab 5GHz,-75.0,4.0,35.0
USTH_Student,-72.0,4.0,35.0
USTH_Guest,-74.0,4.0,35.0
USTH_Guest,-71.0,4.0,35.0
USTH_Student,-71.0,4.0,35.0
ICTLab,-76.0,4.0,35.0
USTH_MGMT,-61.0,4.0,35.0
USTH_Student,-52.0,4.0,35.0
USTH_Office,-83.0,4.0,35.0
ICTLab Guests,-75.0,4.0,36.0
USTH_MGMT,-72.0,4.0,36.0
USTH_Student,-81.0,4.0,36.0
USTH_MGMT,-77.0,4.0,36.0
USTH_Office,-56.0,4.0,36.0
USTH_Student,-79.0,4.0,36.0
USTH_Guest,-83.0,4.0,36.0
USTH_MGMT,-72.0,4.0,36.0
USTH_Office,-81.0,4.0,36.0
USTH_MGMT,-52.0,4.0,36.0
USTH_MGMT,-71.0,4.0,36.0
USTH_Office,-74.0,4.0,36.0
USTH_Student,-60.0,4.0,36.0
USTH_Office,-71.0,4.0,36.0
USTH_Office,-82.0,4.0,36.0
USTH_Guest,-72.0,4.0,36.0
USTH_Student,-64.0,4.0,36.0
USTH_Guest,-68.0,4.0,36.0
USTH_Student,-81.0,4.0,36.0
USTH_Guest,-77.0,4.0,36.0
ICTLab Guests,-79.0,4.0,36.0
USTH_Guest,-52.0,4.0,36.0
USTH_Guest,-71.0,4.0,36.0
USTH_Office,-61.0,4.0,36.0
USTH_Student,-71.0,4.0,36.0
USTH_Student,-75.0,4.0,36.0
ICTLab Students,-75.0,4.0,36.0
USTH_Guest,-81.0,4.0,36.0
USTH_MGMT,-54.0,4.0,36.0
USTH_Office,-64.0,4.0,36.0
USTH_Office,-72.0,4.0,36.0
USTH_Office,-71.0,4.0,36.0
USTH_Guest,-61.0,4.0,36.0
USTH_MGMT,-71.0,4.0,36.0
USTH_MGMT,-78.0,4.0,36.0
USTH_Office,-52.0,4.0,36.0
USTH_Guest,-58.0,4.0,36.0
USTH_MGMT,-81.0,4.0,36.0
USTH_Guest,-81.0,4.0,36.0
USTH_Student,-65.0,4.0,36.0
USTH_Office 1,-79.0,4.0,36.0
ICTLab 5GHz,-75.0,4.0,36.0
USTH_Student,-72.0,4.0,36.0
USTH_Guest,-74.0,4.0,36.0
USTH_Guest,-71.0,4.0,36.0
USTH_Student,-71.0,4.0,36.0
ICTLab,-76.0,4.0,36.0
USTH_MGMT,-61.0,4.0,36.0
USTH_Student,-52.0,4.0,36.0
USTH_Office,-83.0,4.0,36.0
ICTLab Guests,-75.0,4.0,37.0
USTH_MGMT,-72.0,4.0,37.0
USTH_Student,-81.0,4.0,37.0
USTH_MGMT,-77.0,4.0,37.0
USTH_Office,-56.0,4.0,37.0
USTH_Student,-79.0,4.0,37.0
USTH_Guest,-83.0,4.0,37.0
USTH_MGMT,-72.0,4.0,37.0
USTH_Office,-81.0,4.0,37.0
USTH_MGMT,-52.0,4.0,37.0
USTH_MGMT,-71.0,4.0,37.0
USTH_Office,-74.0,4.0,37.0
USTH_Student,-60.0,4.0,37.0
USTH_Office,-71.0,4.0,37.0
USTH_Office,-82.0,4.0,37.0
USTH_Guest,-72.0,4.0,37.0
USTH_Student,-64.0,4.0,37.0
USTH_Guest,-68.0,4.0,37.0
USTH_Student,-81.0,4.0,37.0
USTH_Guest,-77.0,4.0,37.0
ICTLab Guests,-79.0,4.0,37.0
USTH_Guest,-52.0,4.0,37.0
USTH_Guest,-71.0,4.0,37.0
USTH_Office,-61.0,4.0,37.0
USTH_Student,-71.0,4.0,37.0
USTH_Student,-75.0,4.0,37.0
ICTLab Students,-75.0,4.0,37.0
USTH_Guest,-81.0,4.0,37.0
USTH_MGMT,-54.0,4.0,37.0
USTH_Office,-64.0,4.0,37.0
USTH_Office,-72.0,4.0,37.0
USTH_Office,-71.0,4.0,37.0
USTH_Guest,-61.0,4.0,37.0
USTH_MGMT,-71.0,4.0,37.0
USTH_MGMT,-78.0,4.0,37.0
USTH_Office,-52.0,4.0,37.0
USTH_Guest,-58.0,4.0,37.0
USTH_MGMT,-81.0,4.0,37.0
USTH_Guest,-81.0,4.0,37.0
USTH_Student,-65.0,4.0,37.0
USTH_Office 1,-79.0,4.0,37.0
ICTLab 5GHz,-75.0,4.0,37.0
USTH_Student,-72.0,4.0,37.0
USTH_Guest,-74.0,4.0,37.0
USTH_Guest,-71.0,4.0,37.0
USTH_Student,-71.0,4.0,37.0
ICTLab,-76.0,4.0,37.0
USTH_MGMT,-61.0,4.0,37.0
USTH_Student,-52.0,4.0,37.0
USTH_Office,-83.0,4.0,37.0
ICTLab Guests,-75.0,4.0,38.0
USTH_MGMT,-72.0,4.0,38.0
USTH_Student,-81.0,4.0,38.0
USTH_MGMT,-77.0,4.0,38.0
USTH_Office,-56.0,4.0,38.0
USTH_Student,-79.0,4.0,38.0
USTH_Guest,-83.0,4.0,38.0
USTH_MGMT,-72.0,4.0,38.0
USTH_Office,-81.0,4.0,38.0
USTH_MGMT,-52.0,4.0,38.0
USTH_MGMT,-71.0,4.0,38.0
USTH_Office,-74.0,4.0,38.0
USTH_Student,-60.0,4.0,38.0
USTH_Office,-71.0,4.0,38.0
USTH_Office,-82.0,4.0,38.0
USTH_Guest,-72.0,4.0,38.0
USTH_Student,-64.0,4.0,38.0
USTH_Guest,-68.0,4.0,38.0
USTH_Student,-81.0,4.0,38.0
USTH_Guest,-77.0,4.0,38.0
ICTLab Guests,-79.0,4.0,38.0
USTH_Guest,-52.0,4.0,38.0
USTH_Guest,-71.0,4.0,38.0
USTH_Office,-61.0,4.0,38.0
USTH_Student,-71.0,4.0,38.0
USTH_Student,-75.0,4.0,38.0
ICTLab Students,-75.0,4.0,38.0
USTH_Guest,-81.0,4.0,38.0
USTH_MGMT,-54.0,4.0,38.0
USTH_Office,-64.0,4.0,38.0
USTH_Office,-72.0,4.0,38.0
USTH_Office,-71.0,4.0,38.0
USTH_Guest,-61.0,4.0,38.0
USTH_MGMT,-71.0,4.0,38.0
USTH_MGMT,-78.0,4.0,38.0
USTH_Office,-52.0,4.0,38.0
USTH_Guest,-58.0,4.0,38.0
USTH_MGMT,-81.0,4.0,38.0
USTH_Guest,-81.0,4.0,38.0
USTH_Student,-65.0,4.0,38.0
USTH_Office 1,-79.0,4.0,38.0
ICTLab 5GHz,-75.0,4.0,38.0
USTH_Student,-72.0,4.0,38.0
USTH_Guest,-74.0,4.0,38.0
USTH_Guest,-71.0,4.0,38.0
USTH_Student,-71.0,4.0,38.0
ICTLab,-76.0,4.0,38.0
USTH_MGMT,-61.0,4.0,38.0
USTH_Student,-52.0,4.0,38.0
USTH_Office,-83.0,4.0,38.0
ICTLab Guests,-75.0,4.0,39.0
USTH_MGMT,-72.0,4.0,39.0
USTH_Student,-81.0,4.0,39.0
USTH_MGMT,-77.0,4.0,39.0
USTH_Office,-56.0,4.0,39.0
USTH_Student,-79.0,4.0,39.0
USTH_Guest,-83.0,4.0,39.0
USTH_MGMT,-72.0,4.0,39.0
USTH_Office,-81.0,4.0,39.0
USTH_MGMT,-52.0,4.0,39.0
USTH_MGMT,-71.0,4.0,39.0
USTH_Office,-74.0,4.0,39.0
USTH_Student,-60.0,4.0,39.0
USTH_Office,-71.0,4.0,39.0
USTH_Office,-82.0,4.0,39.0
USTH_Guest,-72.0,4.0,39.0
USTH_Student,-64.0,4.0,39.0
USTH_Guest,-68.0,4.0,39.0
USTH_Student,-81.0,4.0,39.0
USTH_Guest,-77.0,4.0,39.0
ICTLab Guests,-79.0,4.0,39.0
USTH_Guest,-52.0,4.0,39.0
USTH_Guest,-71.0,4.0,39.0
USTH_Office,-61.0,4.0,39.0
USTH_Student,-71.0,4.0,39.0
USTH_Student,-75.0,4.0,39.0
ICTLab Students,-75.0,4.0,39.0
USTH_Guest,-81.0,4.0,39.0
USTH_MGMT,-54.0,4.0,39.0
USTH_Office,-64.0,4.0,39.0
USTH_Office,-72.0,4.0,39.0
USTH_Office,-71.0,4.0,39.0
USTH_Guest,-61.0,4.0,39.0
USTH_MGMT,-71.0,4.0,39.0
USTH_MGMT,-78.0,4.0,39.0
USTH_Office,-52.0,4.0,39.0
USTH_Guest,-58.0,4.0,39.0
USTH_MGMT,-81.0,4.0,39.0
USTH_Guest,-81.0,4.0,39.0
USTH_Student,-65.0,4.0,39.0
USTH_Office 1,-79.0,4.0,39.0
ICTLab 5GHz,-75.0,4.0,39.0
USTH_Student,-72.0,4.0,39.0
USTH_Guest,-74.0,4.0,39.0
USTH_Guest,-71.0,4.0,39.0
USTH_Student,-71.0,4.0,39.0
ICTLab,-76.0,4.0,39.0
USTH_MGMT,-61.0,4.0,39.0
USTH_Student,-52.0,4.0,39.0
USTH_Office,-83.0,4.0,39.0
ICTLab Guests,-75.0,4.0,40.0
USTH_MGMT,-72.0,4.0,40.0
USTH_Student,-81.0,4.0,40.0
USTH_MGMT,-77.0,4.0,40.0
USTH_Office,-56.0,4.0,40.0
USTH_Student,-79.0,4.0,40.0
USTH_Guest,-83.0,4.0,40.0
USTH_MGMT,-72.0,4.0,40.0
USTH_Office,-81.0,4.0,40.0
USTH_MGMT,-52.0,4.0,40.0
USTH_MGMT,-71.0,4.0,40.0
USTH_Office,-74.0,4.0,40.0
USTH_Student,-60.0,4.0,40.0
USTH_Office,-71.0,4.0,40.0
USTH_Office,-82.0,4.0,40.0
USTH_Guest,-72.0,4.0,40.0
USTH_Student,-64.0,4.0,40.0
USTH_Guest,-68.0,4.0,40.0
USTH_Student,-81.0,4.0,40.0
USTH_Guest,-77.0,4.0,40.0
ICTLab Guests,-79.0,4.0,40.0
USTH_Guest,-52.0,4.0,40.0
USTH_Guest,-71.0,4.0,40.0
USTH_Office,-61.0,4.0,40.0
USTH_Student,-71.0,4.0,40.0
USTH_Student,-75.0,4.0,40.0
ICTLab Students,-75.0,4.0,40.0
USTH_Guest,-81.0,4.0,40.0
USTH_MGMT,-54.0,4.0,40.0
USTH_Office,-64.0,4.0,40.0
USTH_Office,-72.0,4.0,40.0
USTH_Office,-71.0,4.0,40.0
USTH_Guest,-61.0,4.0,40.0
USTH_MGMT,-71.0,4.0,40.0
USTH_MGMT,-78.0,4.0,40.0
USTH_Office,-52.0,4.0,40.0
USTH_Guest,-58.0,4.0,40.0
USTH_MGMT,-81.0,4.0,40.0
USTH_Guest,-81.0,4.0,40.0
USTH_Student,-65.0,4.0,40.0
USTH_Office 1,-79.0,4.0,40.0
ICTLab 5GHz,-75.0,4.0,40.0
USTH_Student,-72.0,4.0,40.0
USTH_Guest,-74.0,4.0,40.0
USTH_Guest,-71.0,4.0,40.0
USTH_Student,-71.0,4.0,40.0
ICTLab,-76.0,4.0,40.0
USTH_MGMT,-61.0,4.0,40.0
USTH_Student,-52.0,4.0,40.0
USTH_Office,-83.0,4.0,40.0
ICTLab Guests,-75.0,4.0,41.0
USTH_MGMT,-72.0,4.0,41.0
USTH_Student,-81.0,4.0,41.0
USTH_MGMT,-77.0,4.0,41.0
USTH_Office,-56.0,4.0,41.0
USTH_Student,-79.0,4.0,41.0
USTH_Guest,-83.0,4.0,41.0
USTH_MGMT,-72.0,4.0,41.0
USTH_Office,-81.0,4.0,41.0
USTH_MGMT,-52.0,4.0,41.0
USTH_MGMT,-71.0,4.0,41.0
USTH_Office,-74.0,4.0,41.0
USTH_Student,-60.0,4.0,41.0
USTH_Office,-71.0,4.0,41.0
USTH_Office,-82.0,4.0,41.0
USTH_Guest,-72.0,4.0,41.0
USTH_Student,-64.0,4.0,41.0
USTH_Guest,-68.0,4.0,41.0
USTH_Student,-81.0,4.0,41.0
USTH_Guest,-77.0,4.0,41.0
ICTLab Guests,-79.0,4.0,41.0
USTH_Guest,-52.0,4.0,41.0
USTH_Guest,-71.0,4.0,41.0
USTH_Office,-61.0,4.0,41.0
USTH_Student,-71.0,4.0,41.0
USTH_Student,-75.0,4.0,41.0
ICTLab Students,-75.0,4.0,41.0
USTH_Guest,-81.0,4.0,41.0
USTH_MGMT,-54.0,4.0,41.0
USTH_Office,-64.0,4.0,41.0
USTH_Office,-72.0,4.0,41.0
USTH_Office,-71.0,4.0,41.0
USTH_Guest,-61.0,4.0,41.0
USTH_MGMT,-71.0,4.0,41.0
USTH_MGMT,-78.0,4.0,41.0
USTH_Office,-52.0,4.0,41.0
USTH_Guest,-58.0,4.0,41.0
USTH_MGMT,-81.0,4.0,41.0
USTH_Guest,-81.0,4.0,41.0
USTH_Student,-65.0,4.0,41.0
USTH_Office 1,-79.0,4.0,41.0
ICTLab 5GHz,-75.0,4.0,41.0
USTH_Student,-72.0,4.0,41.0
USTH_Guest,-74.0,4.0,41.0
USTH_Guest,-71.0,4.0,41.0
USTH_Student,-71.0,4.0,41.0
ICTLab,-76.0,4.0,41.0
USTH_MGMT,-61.0,4.0,41.0
USTH_Student,-52.0,4.0,41.0
USTH_Office,-83.0,4.0,41.0
ICTLab Guests,-75.0,4.0,42.0
USTH_MGMT,-72.0,4.0,42.0
USTH_Student,-81.0,4.0,42.0
USTH_MGMT,-77.0,4.0,42.0
USTH_Office,-56.0,4.0,42.0
USTH_Student,-79.0,4.0,42.0
USTH_Guest,-83.0,4.0,42.0
USTH_MGMT,-72.0,4.0,42.0
USTH_Office,-81.0,4.0,42.0
USTH_MGMT,-52.0,4.0,42.0
USTH_MGMT,-71.0,4.0,42.0
USTH_Office,-74.0,4.0,42.0
USTH_Student,-60.0,4.0,42.0
USTH_Office,-71.0,4.0,42.0
USTH_Office,-82.0,4.0,42.0
USTH_Guest,-72.0,4.0,42.0
USTH_Student,-64.0,4.0,42.0
USTH_Guest,-68.0,4.0,42.0
USTH_Student,-81.0,4.0,42.0
USTH_Guest,-77.0,4.0,42.0
ICTLab Guests,-79.0,4.0,42.0
USTH_Guest,-52.0,4.0,42.0
USTH_Guest,-71.0,4.0,42.0
USTH_Office,-61.0,4.0,42.0
USTH_Student,-71.0,4.0,42.0
USTH_Student,-75.0,4.0,42.0
ICTLab Students,-75.0,4.0,42.0
USTH_Guest,-81.0,4.0,42.0
USTH_MGMT,-54.0,4.0,42.0
USTH_Office,-64.0,4.0,42.0
USTH_Office,-72.0,4.0,42.0
USTH_Office,-71.0,4.0,42.0
USTH_Guest,-61.0,4.0,42.0
USTH_MGMT,-71.0,4.0,42.0
USTH_MGMT,-78.0,4.0,42.0
USTH_Office,-52.0,4.0,42.0
USTH_Guest,-58.0,4.0,42.0
USTH_MGMT,-81.0,4.0,42.0
USTH_Guest,-81.0,4.0,42.0
USTH_Student,-65.0,4.0,42.0
USTH_Office 1,-79.0,4.0,42.0
ICTLab 5GHz,-75.0,4.0,42.0
USTH_Student,-72.0,4.0,42.0
USTH_Guest,-74.0,4.0,42.0
USTH_Guest,-71.0,4.0,42.0
USTH_Student,-71.0,4.0,42.0
ICTLab,-76.0,4.0,42.0
USTH_MGMT,-61.0,4.0,42.0
USTH_Student,-52.0,4.0,42.0
USTH_Office,-83.0,4.0,42.0
ICTLab Guests,-67.0,4.0,43.0
USTH_MGMT,-67.0,4.0,43.0
USTH_Guest,-82.0,4.0,43.0
USTH_Student,-65.0,4.0,43.0
USTH_MGMT,-72.0,4.0,43.0
USTH_MGMT,-82.0,4.0,43.0
USTH_Guest,-56.0,4.0,43.0
USTH_MGMT,-59.0,4.0,43.0
USTH_Office,-57.0,4.0,43.0
USTH_Student,-60.0,4.0,43.0
USTH_Student,-65.0,4.0,43.0
USTH_Guest,-73.0,4.0,43.0
USTH_MGMT,-82.0,4.0,43.0
USTH_Guest,-82.0,4.0,43.0
USTH_Office,-65.0,4.0,43.0
ICTLab Guests,-59.0,4.0,43.0
USTH_Guest,-59.0,4.0,43.0
USTH_MGMT,-56.0,4.0,43.0
USTH_Office,-64.0,4.0,43.0
USTH_Student,-57.0,4.0,43.0
USTH_Office,-59.0,4.0,43.0
ICTLab Students,-67.0,4.0,43.0
USTH_Guest,-65.0,4.0,43.0
USTH_Office,-74.0,4.0,43.0
USTH_Office,-82.0,4.0,43.0
ICTLab 5GHz,-59.0,4.0,43.0
USTH_Office,-59.0,4.0,43.0
USTH_Guest,-59.0,4.0,43.0
USTH_Guest,-67.0,4.0,43.0
ICTLab,-58.0,4.0,43.0
USTH_MGMT,-57.0,4.0,43.0
USTH_Office,-82.0,4.0,43.0
USTH_MGMT,-78.0,4.0,43.0
USTH_Student,-56.0,4.0,43.0
ICTLab Students,-59.0,4.0,43.0
USTH_MGMT,-65.0,4.0,43.0
ICTLab 5GHz,-66.0,4.0,43.0
USTH_Student,-74.0,4.0,43.0
USTH_Student,-83.0,4.0,43.0
USTH_Office,-57.0,4.0,43.0
USTH_Guest,-56.0,4.0,43.0
USTH_Student,-59.0,4.0,43.0
ICTLab,-67.0,4.0,43.0
USTH_Student,-82.0,4.0,43.0
USTH_MGMT,-67.0,4.0,43.0
USTH_MGMT,-57.0,4.0,43.0
ICTLab Guests,-67.0,4.0,44.0
USTH_MGMT,-67.0,4.0,44.0
USTH_Guest,-82.0,4.0,44.0
USTH_Student,-65.0,4.0,44.0
USTH_MGMT,-72.0,4.0,44.0
USTH_MGMT,-82.0,4.0,44.0
USTH_Guest,-56.0,4.0,44.0
USTH_MGMT,-59.0,4.0,44.0
USTH_Office,-57.0,4.0,44.0
USTH_Student,-60.0,4.0,44.0
USTH_Student,-65.0,4.0,44.0
USTH_Guest,-73.0,4.0,44.0
USTH_MGMT,-82.0,4.0,44.0
USTH_Guest,-82.0,4.0,44.0
USTH_Office,-65.0,4.0,44.0
ICTLab Guests,-59.0,4.0,44.0
USTH_Guest,-59.0,4.0,44.0
USTH_MGMT,-56.0,4.0,44.0
USTH_Office,-64.0,4.0,44.0
USTH_Student,-57.0,4.0,44.0
USTH_Office,-59.0,4.0,44.0
ICTLab Students,-67.0,4.0,44.0
USTH_Guest,-65.0,4.0,44.0
USTH_Office,-74.0,4.0,44.0
USTH_Office,-82.0,4.0,44.0
ICTLab 5GHz,-59.0,4.0,44.0
USTH_Office,-59.0,4.0,44.0
USTH_Guest,-59.0,4.0,44.0
USTH_Guest,-67.0,4.0,44.0
ICTLab,-58.0,4.0,44.0
USTH_MGMT,-57.0,4.0,44.0
USTH_Office,-82.0,4.0,44.0
USTH_MGMT,-78.0,4.0,44.0
USTH_Student,-56.0,4.0,44.0
ICTLab Students,-59.0,4.0,44.0
USTH_MGMT,-65.0,4.0,44.0
ICTLab 5GHz,-66.0,4.0,44.0
USTH_Student,-74.0,4.0,44.0
USTH_Student,-83.0,4.0,44.0
USTH_Office,-57.0,4.0,44.0
USTH_Guest,-56.0,4.0,44.0
USTH_Student,-59.0,4.0,44.0
ICTLab,-67.0,4.0,44.0
USTH_Student,-82.0,4.0,44.0
USTH_MGMT,-67.0,4.0,44.0
USTH_MGMT,-57.0,4.0,44.0
ICTLab Guests,-67.0,4.0,45.0
USTH_MGMT,-67.0,4.0,45.0
USTH_Guest,-82.0,4.0,45.0
USTH_Student,-65.0,4.0,45.0
USTH_MGMT,-72.0,4.0,45.0
USTH_MGMT,-82.0,4.0,45.0
USTH_Guest,-56.0,4.0,45.0
USTH_MGMT,-59.0,4.0,45.0
USTH_Office,-57.0,4.0,45.0
USTH_Student,-60.0,4.0,45.0
USTH_Student,-65.0,4.0,45.0
USTH_Guest,-73.0,4.0,45.0
USTH_MGMT,-82.0,4.0,45.0
USTH_Guest,-82.0,4.0,45.0
USTH_Office,-65.0,4.0,45.0
ICTLab Guests,-59.0,4.0,45.0
USTH_Guest,-59.0,4.0,45.0
USTH_MGMT,-56.0,4.0,45.0
USTH_Office,-64.0,4.0,45.0
USTH_Student,-57.0,4.0,45.0
USTH_Office,-59.0,4.0,45.0
ICTLab Students,-67.0,4.0,45.0
USTH_Guest,-65.0,4.0,45.0
USTH_Office,-74.0,4.0,45.0
USTH_Office,-82.0,4.0,45.0
ICTLab 5GHz,-59.0,4.0,45.0
USTH_Office,-59.0,4.0,45.0
USTH_Guest,-59.0,4.0,45.0
USTH_Guest,-67.0,4.0,45.0
ICTLab,-58.0,4.0,45.0
USTH_MGMT,-57.0,4.0,45.0
USTH_Office,-82.0,4.0,45.0
USTH_MGMT,-78.0,4.0,45.0
USTH_Student,-56.0,4.0,45.0
ICTLab Students,-59.0,4.0,45.0
USTH_MGMT,-65.0,4.0,45.0
ICTLab 5GHz,-66.0,4.0,45.0
USTH_Student,-74.0,4.0,45.0
USTH_Student,-83.0,4.0,45.0
USTH_Office,-57.0,4.0,45.0
USTH_Guest,-56.0,4.0,45.0
USTH_Student,-59.0,4.0,45.0
ICTLab,-67.0,4.0,45.0
USTH_Student,-82.0,4.0,45.0
USTH_MGMT,-67.0,4.0,45.0
USTH_MGMT,-57.0,4.0,45.0
ICTLab Guests,-67.0,4.0,46.0
USTH_MGMT,-67.0,4.0,46.0
USTH_Guest,-82.0,4.0,46.0
USTH_Student,-65.0,4.0,46.0
USTH_MGMT,-72.0,4.0,46.0
USTH_MGMT,-82.0,4.0,46.0
USTH_Guest,-56.0,4.0,46.0
USTH_MGMT,-59.0,4.0,46.0
USTH_Office,-57.0,4.0,46.0
USTH_Student,-60.0,4.0,46.0
USTH_Student,-65.0,4.0,46.0
USTH_Guest,-73.0,4.0,46.0
USTH_MGMT,-82.0,4.0,46.0
USTH_Guest,-82.0,4.0,46.0
USTH_Office,-65.0,4.0,46.0
ICTLab Guests,-59.0,4.0,46.0
USTH_Guest,-59.0,4.0,46.0
USTH_MGMT,-56.0,4.0,46.0
USTH_Office,-64.0,4.0,46.0
USTH_Student,-57.0,4.0,46.0
USTH_Office,-59.0,4.0,46.0
ICTLab Students,-67.0,4.0,46.0
USTH_Guest,-65.0,4.0,46.0
USTH_Office,-74.0,4.0,46.0
USTH_Office,-82.0,4.0,46.0
ICTLab 5GHz,-59.0,4.0,46.0
USTH_Office,-59.0,4.0,46.0
USTH_Guest,-59.0,4.0,46.0
USTH_Guest,-67.0,4.0,46.0
ICTLab,-58.0,4.0,46.0
USTH_MGMT,-57.0,4.0,46.0
USTH_Office,-82.0,4.0,46.0
USTH_MGMT,-78.0,4.0,46.0
USTH_Student,-56.0,4.0,46.0
ICTLab Students,-59.0,4.0,46.0
USTH_MGMT,-65.0,4.0,46.0
ICTLab 5GHz,-66.0,4.0,46.0
USTH_Student,-74.0,4.0,46.0
USTH_Student,-83.0,4.0,46.0
USTH_Office,-57.0,4.0,46.0
USTH_Guest,-56.0,4.0,46.0
USTH_Student,-59.0,4.0,46.0
ICTLab,-67.0,4.0,46.0
USTH_Student,-82.0,4.0,46.0
USTH_MGMT,-67.0,4.0,46.0
USTH_MGMT,-57.0,4.0,46.0
ICTLab Guests,-67.0,4.0,47.0
USTH_MGMT,-67.0,4.0,47.0
USTH_Guest,-82.0,4.0,47.0
USTH_Student,-65.0,4.0,47.0
USTH_MGMT,-72.0,4.0,47.0
USTH_MGMT,-82.0,4.0,47.0
USTH_Guest,-56.0,4.0,47.0
USTH_MGMT,-59.0,4.0,47.0
USTH_Office,-57.0,4.0,47.0
USTH_Student,-60.0,4.0,47.0
USTH_Student,-65.0,4.0,47.0
USTH_Guest,-73.0,4.0,47.0
USTH_MGMT,-82.0,4.0,47.0
USTH_Guest,-82.0,4.0,47.0
USTH_Office,-65.0,4.0,47.0
ICTLab Guests,-59.0,4.0,47.0
USTH_Guest,-59.0,4.0,47.0
USTH_MGMT,-56.0,4.0,47.0
USTH_Office,-64.0,4.0,47.0
USTH_Student,-57.0,4.0,47.0
USTH_Office,-59.0,4.0,47.0
ICTLab Students,-67.0,4.0,47.0
USTH_Guest,-65.0,4.0,47.0
USTH_Office,-74.0,4.0,47.0
USTH_Office,-82.0,4.0,47.0
ICTLab 5GHz,-59.0,4.0,47.0
USTH_Office,-59.0,4.0,47.0
USTH_Guest,-59.0,4.0,47.0
USTH_Guest,-67.0,4.0,47.0
ICTLab,-58.0,4.0,47.0
USTH_MGMT,-57.0,4.0,47.0
USTH_Office,-82.0,4.0,47.0
USTH_MGMT,-78.0,4.0,47.0
USTH_Student,-56.0,4.0,47.0
ICTLab Students,-59.0,4.0,47.0
USTH_MGMT,-65.0,4.0,47.0
ICTLab 5GHz,-66.0,4.0,47.0
USTH_Student,-74.0,4.0,47.0
USTH_Student,-83.0,4.0,47.0
USTH_Office,-57.0,4.0,47.0
USTH_Guest,-56.0,4.0,47.0
USTH_Student,-59.0,4.0,47.0
ICTLab,-67.0,4.0,47.0
USTH_Student,-82.0,4.0,47.0
USTH_MGMT,-67.0,4.0,47.0
USTH_MGMT,-57.0,4.0,47.0
ICTLab Guests,-67.0,4.0,48.0
USTH_MGMT,-67.0,4.0,48.0
USTH_Guest,-82.0,4.0,48.0
USTH_Student,-65.0,4.0,48.0
USTH_MGMT,-72.0,4.0,48.0
USTH_MGMT,-82.0,4.0,48.0
USTH_Guest,-56.0,4.0,48.0
USTH_MGMT,-59.0,4.0,48.0
USTH_Office,-57.0,4.0,48.0
USTH_Student,-60.0,4.0,48.0
USTH_Student,-65.0,4.0,48.0
USTH_Guest,-73.0,4.0,48.0
USTH_MGMT,-82.0,4.0,48.0
USTH_Guest,-82.0,4.0,48.0
USTH_Office,-65.0,4.0,48.0
ICTLab Guests,-59.0,4.0,48.0
USTH_Guest,-59.0,4.0,48.0
USTH_MGMT,-56.0,4.0,48.0
USTH_Office,-64.0,4.0,48.0
USTH_Student,-57.0,4.0,48.0
USTH_Office,-59.0,4.0,48.0
ICTLab Students,-67.0,4.0,48.0
USTH_Guest,-65.0,4.0,48.0
USTH_Office,-74.0,4.0,48.0
USTH_Office,-82.0,4.0,48.0
ICTLab 5GHz,-59.0,4.0,48.0
USTH_Office,-59.0,4.0,48.0
USTH_Guest,-59.0,4.0,48.0
USTH_Guest,-67.0,4.0,48.0
ICTLab,-58.0,4.0,48.0
USTH_MGMT,-57.0,4.0,48.0
USTH_Office,-82.0,4.0,48.0
USTH_MGMT,-78.0,4.0,48.0
USTH_Student,-56.0,4.0,48.0
ICTLab Students,-59.0,4.0,48.0
USTH_MGMT,-65.0,4.0,48.0
ICTLab 5GHz,-66.0,4.0,48.0
USTH_Student,-74.0,4.0,48.0
USTH_Student,-83.0,4.0,48.0
USTH_Office,-57.0,4.0,48.0
USTH_Guest,-56.0,4.0,48.0
USTH_Student,-59.0,4.0,48.0
ICTLab,-67.0,4.0,48.0
USTH_Student,-82.0,4.0,48.0
USTH_MGMT,-67.0,4.0,48.0
USTH_MGMT,-57.0,4.0,48.0
ICTLab Guests,-67.0,4.0,49.0
USTH_MGMT,-67.0,4.0,49.0
USTH_Guest,-82.0,4.0,49.0
USTH_Student,-65.0,4.0,49.0
USTH_MGMT,-72.0,4.0,49.0
USTH_MGMT,-82.0,4.0,49.0
USTH_Guest,-56.0,4.0,49.0
USTH_MGMT,-59.0,4.0,49.0
USTH_Office,-57.0,4.0,49.0
USTH_Student,-60.0,4.0,49.0
